chrom	feature	start0	end0	strand	locus_tag	gene_name	rna_type	gene_product	gene_len	SRR35996296_sense_avg_depth	SRR35996296_antisense_avg_depth	SRR35996296_sense_TPM	SRR35996296_antisense_TPM	SRR35996297_sense_avg_depth	SRR35996297_antisense_avg_depth	SRR35996297_sense_TPM	SRR35996297_antisense_TPM	SRR35996298_sense_avg_depth	SRR35996298_antisense_avg_depth	SRR35996298_sense_TPM	SRR35996298_antisense_TPM	sample_95_sense_TPM	sample_95_antisense_TPM	sample_enr_sense_TPM	sample_enr_antisense_TPM	avg_sense_TPM	avg_antisense_TPM	PacBio_sense_avg_depth	PacBio_antisense_avg_depth	PacBio_sense_TPM	PacBio_antisense_TPM	ONT_rep1_sense_avg_depth	ONT_rep1_antisense_avg_depth	ONT_rep1_sense_TPM	ONT_rep1_antisense_TPM	ONT_rep2_sense_avg_depth	ONT_rep2_antisense_avg_depth	ONT_rep2_sense_TPM	ONT_rep2_antisense_TPM	ONT_merged_sense_avg_depth	ONT_merged_antisense_avg_depth	ONT_merged_sense_TPM	ONT_merged_antisense_TPM
CP002027.1	gene	77326	77647	-	MMSYN1_0052		mRNA	hypothetical protein	321	190.9938	0.0000	632.8464	0.0000	223.3520	0.0000	736.1164	0.0000	638.1308	0.9408	1135.0050	1.6734	684.4814	0.0000	1135.0050	1.6734	909.7432	0.8367	649.8879	13.4517	159.7512	3.3066	242.3894	0.5327	1279.0708	2.8111	49.6106	0.5296	358.4253	3.8262	292.0000	1.0623	890.4695	3.2396
CP002027.1	gene	77754	79851	-	MMSYN1_0053		pseudo	PSEUDOGENE - putative liporotein	2097	27.1326	0.6896	89.9021	2.2848	28.2866	0.5675	93.2261	1.8703	112.1235	1.5885	199.4274	2.8253	91.5641	2.0775	199.4274	2.8253	145.4957	2.4514	3872.9952	9.3948	952.0343	2.3094	32.1302	0.2752	169.5486	1.4520	30.1683	0.5932	217.9594	4.2859	62.2985	0.8684	189.9826	2.6482
CP002027.1	gene	79999	80449	-	MMSYN1_0054		mRNA	AhpC/TSA family protein	450	4.3644	0.0000	14.4613	0.0000	14.3800	0.0000	47.3931	0.0000	164.2244	0.5956	292.0962	1.0593	30.9272	0.0000	292.0962	1.0593	161.5117	0.5296	1596.9089	2.5556	392.5417	0.6282	524.0400	0.0000	2765.3200	0.0000	599.0533	1.3133	4328.0251	9.4885	1123.0933	1.3133	3424.9326	4.0051
CP002027.1	gene	80687	81977	-	MMSYN1_0055	mmyCVR	mRNA	GATC--recognizing Type II restriction modification system (MmyCV) endonuclease subunit	1290	7.8992	0.0000	26.1736	0.0000	12.1829	0.3860	40.1522	1.2723	64.8388	0.0000	115.3248	0.0000	33.1629	0.6362	115.3248	0.0000	74.2438	0.3181	1197.2946	21.3713	294.3111	5.2534	71.9349	1.1380	379.5950	6.0051	135.6806	1.1287	980.2619	8.1545	207.6155	2.2667	633.1345	6.9123
CP002027.1	gene	81978	82818	-	MMSYN1_0056	mmyC5VM	mRNA	GATC--recognizing Type II restriction modification system (MmyCV) adenine DNA methyltransferase subunit	840	27.8952	1.0667	92.4292	3.5343	24.3786	1.0952	80.3461	3.6097	109.4274	5.1202	194.6319	9.1071	86.3877	3.5720	194.6319	9.1071	140.5098	6.3395	1163.3976	37.9119	285.9788	9.3193	61.8429	4.8476	326.3401	25.5805	51.4143	0.8214	371.4566	5.9346	113.2571	5.6690	345.3837	17.2881
CP002027.1	gene	83286	83577	+	MMSYN1_0057		mRNA	conserved hypothetical protein	291	51.8213	0.0000	171.7068	0.0000	152.4536	0.0000	502.4517	0.0000	484.6942	4.5189	862.0964	8.0375	337.0792	0.0000	862.0964	8.0375	599.5878	4.0187	146.4983	189.6254	36.0112	46.6125	707.3436	2.2165	3732.5996	11.6963	218.0412	1.8110	1575.2987	13.0840	925.3849	4.0275	2822.0102	12.2820
CP002027.1	gene	83595	84177	+	MMSYN1_0058		mRNA	conserved hypothetical protein	582	14.1993	2.2302	47.0486	7.3898	20.6357	5.3265	68.0106	17.5548	27.6890	6.8076	49.2488	12.1082	57.5296	12.4723	49.2488	12.1082	53.3892	12.2902	178.8316	187.1529	43.9592	46.0047	270.3385	5.4433	1426.5560	28.7239	81.3780	8.8265	587.9377	63.7692	351.7165	14.2698	1072.5781	43.5164
CP002027.1	gene	84291	85410	+	MMSYN1_0059	ald	mRNA	alanine dehydrogenase	1119	1172.0045	1.3029	3883.3664	4.3172	1081.6247	2.3584	3564.7838	7.7726	4407.9160	8.7426	7840.0957	15.5500	3724.0751	6.0449	7840.0957	15.5500	5782.0854	10.7975	41131.1769	0.5630	10110.5962	0.1384	1301.7015	0.0000	6868.9818	0.0000	1246.4227	0.1519	9005.1227	1.0976	2548.1242	0.1519	7770.6397	0.4633
CP002027.1	gene	85703	86528	+	MMSYN1_0060		mRNA	putative membrane protein	825	137.0533	0.0000	454.1180	0.0000	159.7794	2.1806	526.5958	7.1868	478.5588	3.0509	851.1838	5.4265	490.3569	3.5934	851.1838	5.4265	670.7703	4.5099	2751.8594	28.6630	676.4440	7.0458	256.8994	1.1939	1355.6389	6.3003	103.3891	2.1091	746.9628	15.2377	360.2885	3.3030	1098.7188	10.0728
CP002027.1	gene	86610	87879	+	MMSYN1_0061	serS	mRNA	serine--tRNA ligase	1269	47.6548	0.3625	157.9015	1.2011	49.7179	0.5957	163.8586	1.9634	171.3987	3.2797	304.8567	5.8335	160.8800	1.5823	304.8567	5.8335	232.8683	3.7079	2101.5894	41.8629	516.5989	10.2905	64.0268	0.9165	337.8646	4.8361	55.9519	1.0599	404.2401	7.6575	119.9787	1.9764	365.8815	6.0270
CP002027.1	gene	87980	88295	+	MMSYN1_0062		mRNA	conserved hypothetical protein	315	56.7111	1.7048	187.9089	5.6486	70.2000	2.6635	231.3629	8.7783	169.7397	2.2317	301.9058	3.9695	209.6359	7.2134	301.9058	3.9695	255.7708	5.5915	3216.0508	68.2508	790.5485	16.7770	38.4254	0.0000	202.7680	0.0000	61.8413	0.7175	446.7892	5.1835	100.2667	0.7175	305.7685	2.1879
CP002027.1	gene	88296	89271	+	MMSYN1_0063		mRNA	tRNA-dihydrouridine synthase B	975	135.9908	10.8113	450.5972	35.8225	133.1497	11.4154	438.8306	37.6225	218.1087	9.7528	387.9369	17.3468	444.7139	36.7225	387.9369	17.3468	416.3254	27.0346	3560.0441	92.2564	875.1067	22.6779	29.9641	1.2185	158.1183	6.4297	22.4369	2.7231	162.1017	19.6736	52.4010	3.9415	159.7997	12.0199
CP002027.1	gene	89273	90776	+	MMSYN1_0064	lysS	mRNA	lysine--tRNA ligase	1503	200.4391	6.4245	664.1430	21.2871	175.9195	3.6680	579.7898	12.0889	379.2927	16.6667	674.6253	29.6440	621.9664	16.6880	674.6253	29.6440	648.2958	23.1660	2363.1816	124.2927	580.9018	30.5528	72.8104	7.9501	384.2149	41.9521	140.5948	7.5981	1015.7658	54.8948	213.4052	15.5482	650.7904	47.4152
CP002027.1	gene	90865	91174	-	MMSYN1_0065	trxA	mRNA	thioredoxin	309	2063.8544	1.4595	6838.4574	4.8361	2069.1230	1.3592	6819.3491	4.4797	3242.9094	2.8479	5767.9684	5.0654	6828.9033	4.6579	5767.9684	5.0654	6298.4358	4.8616	629.4175	51.2071	154.7193	12.5874	877.4337	4.3916	4630.1520	23.1741	1104.0744	1.7346	7976.6886	12.5323	1981.5081	6.1262	6042.7138	18.6822
CP002027.1	gene	91184	92027	-	MMSYN1_0066		mRNA	putative hydrolase of the HAD family	843	85.7568	0.6026	284.1501	1.9967	79.7912	1.9620	262.9733	6.4664	197.5931	7.4674	351.4470	13.2818	273.5617	4.2316	351.4470	13.2818	312.5044	8.7567	940.9348	31.1744	231.2944	7.6631	162.9359	4.2100	859.8008	22.2157	170.5528	3.6963	1232.2054	26.7051	333.4887	7.9063	1016.9915	24.1106
CP002027.1	gene	92147	92256	-	MMSYN1_0067	rrf	rRNA	5S ribosomal RNA	109	5191.5413	8.3670	17201.8601	27.7235	6981.3761	10.8073	23008.9953	35.6185	21187.1651	50.8899	37684.3396	90.5148	20105.4277	31.6710	37684.3396	90.5148	28894.8836	61.0929	3.3945	0.0550	0.8344	0.0135	5468.8532	0.0734	28858.7305	0.3873	30.8349	0.0000	222.7749	0.0000	5499.6881	0.0734	16771.5899	0.2238
CP002027.1	gene	92330	95225	-	MMSYN1_0068	rrl	rRNA	23S ribosomal RNA	2895	711.2995	0.7824	2356.8481	2.5924	1182.7437	4.7295	3898.0487	15.5874	1925.4280	5.9834	3424.6432	10.6423	3127.4484	9.0899	3424.6432	10.6423	3276.0458	9.8661	1.2822	0.0000	0.3152	0.0000	60.6301	0.0000	319.9403	0.0000	70.8546	0.1893	511.9083	1.3676	131.4846	0.1893	400.9693	0.5773
CP002027.1	gene	95456	96980	-	MMSYN1_0069	rrs	rRNA	16S ribosomal RNA	1524	84.7270	0.0000	280.7379	0.0000	762.8799	0.8629	2514.2751	2.8438	869.6640	1.2585	1546.8193	2.2385	1397.5065	1.4219	1546.8193	2.2385	1472.1629	1.8302	9.5138	0.0000	2.3386	0.0000	5.4790	0.0000	28.9123	0.0000	62.6319	1.0892	452.5013	7.8695	68.1109	1.0892	207.7078	3.3217
CP002027.1	gene	97262	97346	-	MMSYN1_0070		tRNA	tRNA-Leu	84	234.8095	2.0000	778.0272	6.6269	325.3452	1.4048	1072.2624	4.6298	122.7738	0.0000	218.3704	0.0000	925.1448	5.6283	218.3704	0.0000	571.7576	2.8142	0.0000	0.0000	0.0000	0.0000	348.9524	0.0000	1841.3957	0.0000	70.4048	2.1548	508.6585	15.5677	419.3571	2.1548	1278.8518	6.5711
CP002027.1	gene	97348	97424	-	MMSYN1_0071		tRNA	tRNA-Lys	76	194.1447	3.3421	643.2869	11.0739	219.6974	0.1316	724.0715	0.4337	114.8947	0.0000	204.3564	0.0000	683.6792	5.7538	204.3564	0.0000	444.0178	2.8769	0.0000	0.0000	0.0000	0.0000	267.5132	0.0000	1411.6470	0.0000	34.0263	1.3684	245.8325	9.8865	301.5395	1.3684	919.5606	4.1731
CP002027.1	gene	97602	99669	+	MMSYN1_0072		mRNA	putative membrane protein	2067	0.0000	1.3585	0.0000	4.5013	0.0619	0.4480	0.2041	1.4765	0.4833	2.4596	0.8596	4.3747	0.1020	2.9889	0.8596	4.3747	0.4808	3.6818	1.5728	38.9231	0.3866	9.5678	1.9357	12.3280	10.2143	65.0540	0.3595	5.3899	2.5970	38.9411	2.2951	17.7179	6.9991	54.0318
CP002027.1	gene	99701	102434	-	MMSYN1_0073		mRNA	phosphonate ABC transporter_ permease protein PhnE_ putative	2733	34.5697	0.3256	114.5446	1.0790	49.3758	0.8449	162.7311	2.7845	279.5953	1.3074	497.2994	2.3253	138.6379	1.9317	497.2994	2.3253	317.9686	2.1285	3698.9440	10.9854	909.2502	2.7004	80.7109	0.0703	425.9056	0.3707	55.6180	0.3330	401.8275	2.4056	136.3289	0.4032	415.7423	1.2296
CP002027.1	gene	102437	103190	-	MMSYN1_0074	phnC	mRNA	phosphonate ABC transporter_ ATP-binding protein	753	136.2882	1.7039	451.5827	5.6456	166.6149	1.9057	549.1240	6.2808	694.1315	1.7251	1234.6100	3.0683	500.3533	5.9632	1234.6100	3.0683	867.4817	4.5158	4121.4369	8.4688	1013.1046	2.0817	63.8765	0.0000	337.0715	0.0000	21.2922	0.9588	153.8311	6.9273	85.1687	0.9588	259.7263	2.9240
CP002027.1	gene	103203	104574	-	MMSYN1_0075		mRNA	phosphonate ABC transporter_ phosphonate-binding protein_ putative	1371	301.8724	1.0948	1000.2359	3.6276	300.7360	0.6331	991.1559	2.0866	938.0649	1.9416	1668.4798	3.4535	995.6959	2.8571	1668.4798	3.4535	1332.0879	3.1553	22800.5573	5.0883	5604.6834	1.2508	66.5376	0.1802	351.1138	0.9507	139.8862	0.0000	1010.6463	0.0000	206.4238	0.1802	629.5002	0.5494
CP002027.1	gene	104865	106230	-	MMSYN1_0076	asnS	mRNA	asparagine--tRNA ligase	1365	134.8542	1.1297	446.8313	3.7431	133.7392	2.8974	440.7733	9.5493	381.2110	3.8747	678.0371	6.8917	443.8023	6.6462	678.0371	6.8917	560.9197	6.7690	2923.3495	46.8945	718.5986	11.5273	79.4278	1.7780	419.1348	9.3825	104.3670	0.8762	754.0283	6.3303	183.7949	2.6542	560.4922	8.0942
CP002027.1	gene	106238	107078	-	MMSYN1_0077		mRNA	putative hydrolase of the HAD family	840	98.6143	0.0000	326.7525	0.0000	98.1143	0.8798	323.3619	2.8995	227.8131	0.9190	405.1975	1.6347	325.0572	1.4497	405.1975	1.6347	365.1273	1.5422	3158.7988	48.2583	776.4752	11.8625	74.3369	0.8345	392.2703	4.4037	16.2012	0.2095	117.0499	1.5138	90.5381	1.0440	276.1007	3.1839
CP002027.1	gene	107088	108219	-	MMSYN1_0078		mRNA	putative hydrolase from alpha/beta family	1131	7.1114	0.0141	23.5632	0.0469	18.7224	0.0539	61.7046	0.1778	68.2874	0.9797	121.4586	1.7425	42.6339	0.1123	121.4586	1.7425	82.0463	0.9274	1658.2166	50.3935	407.6119	12.3874	26.6782	1.8011	140.7787	9.5041	7.1344	0.2149	51.5444	1.5523	33.8126	2.0159	103.1132	6.1476
CP002027.1	gene	108242	109199	-	MMSYN1_0079		mRNA	probable O-sialoglycoprotein endopeptidase (Glycoprotease)	957	36.2978	0.4242	120.2706	1.4057	37.7482	4.0481	124.4092	13.3415	123.0303	6.4127	218.8266	11.4060	122.3399	7.3736	218.8266	11.4060	170.5833	9.3898	771.5183	81.9425	189.6496	20.1426	27.7827	0.6301	146.6070	3.3250	8.2382	0.9781	59.5195	7.0662	36.0209	1.6082	109.8476	4.9041
CP002027.1	gene	109293	109515	-	MMSYN1_0080		mRNA	conserved hypothetical protein	222	491.1802	0.0000	1627.4960	0.0000	383.6757	0.5135	1264.5060	1.6924	506.7387	0.0000	901.3058	0.0000	1446.0010	0.8462	901.3058	0.0000	1173.6534	0.4231	316.3333	5.5405	77.7590	1.3619	91.8333	0.0000	484.5976	0.0000	26.2207	0.1712	189.4388	1.2367	118.0541	0.1712	360.0121	0.5220
CP002027.1	gene	109714	111073	+	MMSYN1_0081	trmE	mRNA	tRNA modification GTPase TrmE	1359	5.4386	0.3517	18.0203	1.1654	10.3105	0.5357	33.9811	1.7655	36.1700	0.6483	64.3334	1.1530	26.0007	1.4655	64.3334	1.1530	45.1670	1.3093	601.2818	29.0287	147.8032	7.1356	28.3606	0.1567	149.6566	0.8271	30.2958	0.0603	218.8804	0.4359	58.6564	0.2171	178.8757	0.6620
CP002027.1	gene	111123	111369	-	MMSYN1_0082	rpsT	mRNA	ribosomal protein S20	246	168.7520	6.8902	559.1497	22.8304	326.9065	4.0000	1077.4080	13.1831	794.1220	9.7439	1412.4571	17.3309	818.2788	18.0067	1412.4571	17.3309	1115.3680	17.6688	541.4187	216.5407	133.0880	53.2286	945.7683	17.0935	4990.7487	90.2011	134.7439	4.2236	973.4943	30.5144	1080.5122	21.3171	3295.0791	65.0075
CP002027.1	gene	111502	112138	-	MMSYN1_0083		mRNA	conserved hypothetical protein	636	4.5047	0.4434	14.9261	1.4692	6.3192	0.0000	20.8266	0.0000	16.6069	0.0000	29.5377	0.0000	17.8763	0.7346	29.5377	0.0000	23.7070	0.3673	509.0739	24.6557	125.1372	6.0607	20.2563	4.1714	106.8909	22.0121	11.3270	0.4182	81.8353	3.0217	31.5833	4.5896	96.3150	13.9963
CP002027.1	gene	112554	113967	-	MMSYN1_0084		mRNA	putative liporotein	1413	1.9285	0.0000	6.3900	0.0000	3.4133	0.3156	11.2495	1.0403	16.1776	0.2449	28.7742	0.4355	8.8197	0.5201	28.7742	0.4355	18.7970	0.4778	280.4112	24.7919	68.9288	6.0942	4.8408	0.4140	25.5444	2.1847	2.7912	0.1932	20.1660	1.3959	7.6320	0.6072	23.2742	1.8517
CP002027.1	gene	114117	116367	-	MMSYN1_0085		mRNA	putative liporotein	2250	32.9333	0.6924	109.1226	2.2944	34.8787	0.8044	114.9520	2.6513	124.1609	0.8498	220.8375	1.5114	112.0373	2.4728	220.8375	1.5114	166.4374	1.9921	2252.9916	16.2689	553.8156	3.9991	37.9031	0.0000	200.0119	0.0000	32.3804	0.0404	233.9414	0.2922	70.2836	0.0404	214.3334	0.1233
CP002027.1	gene	116411	117539	-	MMSYN1_0086		mRNA	putative liporotein	1128	18.3076	0.0000	60.6612	0.0000	22.4929	0.0000	74.1314	0.0000	51.1782	0.3918	91.0276	0.6969	67.3963	0.0000	91.0276	0.6969	79.2119	0.3485	819.3972	6.5984	201.4188	1.6220	33.9965	0.0000	179.3968	0.0000	14.6569	0.0727	105.8929	0.5252	48.6534	0.0727	148.3710	0.2217
CP002027.1	gene	118094	118508	-	MMSYN1_0087		mRNA	cell wall anchoring protein	414	55.8889	1.0773	185.1845	3.5696	56.1884	2.3188	185.1839	7.6424	58.8019	2.4469	104.5875	4.3521	185.1842	5.6060	104.5875	4.3521	144.8858	4.9790	678.8913	7.3913	166.8806	1.8169	11.5773	0.0000	61.0925	0.0000	5.4372	0.4614	39.2825	3.3332	17.0145	0.4614	51.8866	1.4069
CP002027.1	gene	118766	120617	-	MMSYN1_0088		mRNA	conserved hypothetical protein	1851	19.5089	0.0810	64.6416	0.2685	24.6013	0.0000	81.0802	0.0000	28.0227	0.1707	49.8423	0.3036	72.8609	0.1343	49.8423	0.3036	61.3516	0.2190	497.5381	7.8428	122.3015	1.9279	34.2107	0.3128	180.5273	1.6506	46.4371	0.3517	335.4973	2.5410	80.6478	0.6645	245.9396	2.0264
CP002027.1	gene	120875	122567	-	MMSYN1_0089		mRNA	putative liporotein	1692	15.0757	0.7145	49.9523	2.3676	14.5207	0.0969	47.8568	0.3194	23.1602	0.2411	41.1936	0.4289	48.9045	1.3435	41.1936	0.4289	45.0491	0.8862	897.3044	16.7382	220.5695	4.1145	19.4273	0.2199	102.5164	1.1602	43.6761	0.0000	315.5501	0.0000	63.1034	0.2199	192.4372	0.6705
CP002027.1	gene	122729	123332	-	MMSYN1_0923		mRNA	lipofamily protein	603	610.5638	0.0000	2023.0666	0.0000	488.6418	0.7761	1610.4499	2.5579	645.8889	2.0697	1148.8038	3.6812	1816.7583	1.2790	1148.8038	3.6812	1482.7810	2.4801	4373.9237	0.6053	1075.1692	0.1488	1030.6617	0.0000	5438.7249	0.0000	2204.8972	0.0000	15929.8845	0.0000	3235.5589	0.0000	9867.0081	0.0000
CP002027.1	gene	123559	126049	-	MMSYN1_0092		mRNA	putative liporotein	2490	24.9345	0.1261	82.6191	0.4178	30.0546	0.5888	99.0530	1.9404	59.2410	1.0365	105.3683	1.8436	90.8361	1.1791	105.3683	1.8436	98.1022	1.5114	3350.4233	5.0044	823.5791	1.2302	66.2205	0.0000	349.4405	0.0000	55.3518	0.1422	399.9043	1.0271	121.5723	0.1422	370.7411	0.4336
CP002027.1	gene	126219	126990	-	MMSYN1_0093		mRNA	putative liporotein	771	1.4137	0.0000	4.6844	0.0000	1.6524	0.0000	5.4459	0.0000	1.8392	0.5811	3.2712	1.0335	5.0651	0.0000	3.2712	1.0335	4.1682	0.5168	12.9390	0.0000	3.1806	0.0000	59.9948	1.6278	316.5881	8.5895	35.9559	1.0973	259.7733	7.9276	95.9507	2.7250	292.6068	8.3101
CP002027.1	gene	126973	127690	-	MMSYN1_0094		mRNA	putative membrane protein	717	1.4589	0.0000	4.8338	0.0000	0.6471	0.0000	2.1328	0.0000	5.3529	1.3570	9.5208	2.4137	3.4833	0.0000	9.5208	2.4137	6.5021	1.2068	32.0502	3.1144	7.8784	0.7656	38.7155	1.6890	204.2987	8.9126	21.0014	1.2218	151.7303	8.8269	59.7169	2.9107	182.1098	8.8765
CP002027.1	gene	127804	130639	-	MMSYN1_0095	secA	mRNA	preprotein translocase_ SecA subunit	2835	55.6568	0.6575	184.4154	2.1786	52.7055	0.7598	173.7050	2.5041	118.9168	1.4028	211.5101	2.4951	179.0602	2.3413	211.5101	2.4951	195.2852	2.4182	1511.5376	28.3425	371.5563	6.9670	26.4533	0.5866	139.5919	3.0954	47.8607	0.3817	345.7825	2.7574	74.3139	0.9683	226.6243	2.9527
CP002027.1	gene	130729	131305	+	MMSYN1_0096		mRNA	Xaa-Pro dipeptidase	576	0.0000	0.0000	0.0000	0.0000	1.0833	0.0000	3.5704	0.0000	8.8177	0.0000	15.6835	0.0000	1.7852	0.0000	15.6835	0.0000	8.7344	0.0000	497.3576	15.5538	122.2572	3.8233	13.5295	7.3056	71.3942	38.5509	1.3299	0.0000	9.6079	0.0000	14.8594	7.3056	45.3145	22.2787
CP002027.1	gene	131379	132291	+	MMSYN1_0097		mRNA	dna polymerase I_ 5'-3' exonuclease	912	2.7423	0.3026	9.0865	1.0028	9.4320	0.2807	31.0857	0.9251	150.0877	0.5154	266.9520	0.9166	20.0861	0.9639	266.9520	0.9166	143.5191	0.9403	2166.5735	5.2818	532.5729	1.2983	154.9814	0.0000	817.8251	0.0000	138.5077	0.0000	1000.6867	0.0000	293.4890	0.0000	895.0104	0.0000
CP002027.1	gene	132494	133511	+	MMSYN1_0098	mmyCVIM1	mRNA	CCATC--recognizing Type II restriction modification system (MmyCVI) adenine DNA methyltransferase subunit 1	1017	35.6224	0.5664	118.0327	1.8766	45.6136	1.9282	150.3317	6.3550	185.1485	3.1042	329.3125	5.5213	134.1822	4.1158	329.3125	5.5213	231.7474	4.8186	473.4317	14.8260	116.3759	3.6444	41.3215	2.5369	218.0507	13.3869	30.8614	3.0796	222.9663	22.2497	72.1829	5.6165	220.1255	17.1279
CP002027.1	gene	133500	134418	+	MMSYN1_0099	mmyCVIM2	mRNA	CCATC--recognizing Type II restriction modification system (MmyCVI) adenine DNA methyltransferase subunit 2	918	18.6688	0.2309	61.8581	0.7652	18.9793	0.6231	62.5514	2.0536	111.8170	2.0882	198.8822	3.7142	62.2047	1.4094	198.8822	3.7142	130.5435	2.5618	172.8791	11.8094	42.4960	2.9029	38.2527	1.5904	201.8568	8.3925	46.8028	1.0142	338.1399	7.3271	85.0556	2.6046	259.3814	7.9428
CP002027.1	gene	134395	135979	+	MMSYN1_0100	mmyCVIR	mRNA	CCATC--recognizing Type II restriction modification system (MmyCVI) endonuclease subunit	1584	80.1199	4.4880	265.4726	14.8707	81.2260	6.2702	267.7021	20.6651	273.6736	9.6926	486.7668	17.2396	266.5874	17.7679	486.7668	17.2396	376.6771	17.5037	856.6351	63.4009	210.5724	15.5848	80.1641	4.6496	423.0202	24.5357	95.1951	1.8390	687.7629	13.2865	175.3592	6.4886	534.7672	19.7874
CP002027.1	gene	136418	137714	+	MMSYN1_0101		mRNA	ATPase	1296	2.4275	0.0000	8.0433	0.0000	4.9159	0.3827	16.2016	1.2613	107.3843	1.1088	190.9979	1.9721	12.1225	0.6307	190.9979	1.9721	101.5602	1.3014	1346.7801	8.9321	331.0566	2.1956	91.8735	0.5934	484.8094	3.1311	155.0255	0.8318	1120.0240	6.0095	246.8989	1.4252	752.9313	4.3461
CP002027.1	gene	138373	138649	+	MMSYN1_0102		mRNA	conserved hypothetical protein	276	6.8261	0.0000	22.6178	0.0000	7.0761	1.1884	23.3211	3.9167	96.9493	3.3732	172.4379	5.9997	22.9695	1.9584	172.4379	5.9997	97.7037	3.9790	2241.5942	21.2754	551.0140	5.2298	108.5688	1.0652	572.9097	5.6211	39.2572	0.9565	283.6247	6.9107	147.8261	2.0217	450.8035	6.1654
CP002027.1	gene	138650	139208	+	MMSYN1_0103	coaE	mRNA	dephospho-CoA kinase	558	3.2222	0.0000	10.6766	0.0000	3.2258	0.0000	10.6315	0.0000	14.4480	1.2007	25.6978	2.1356	10.6541	0.0000	25.6978	2.1356	18.1760	1.0678	1945.3602	39.7742	478.1957	9.7770	139.4552	6.3925	735.8947	33.7326	90.0376	8.0627	650.5016	58.2514	229.4928	14.4552	699.8505	44.0819
CP002027.1	gene	139209	140016	-	MMSYN1_0104	rrmJ	mRNA	ribosomal RNA large subunit methyltransferase J	807	22.5613	2.5514	74.7556	8.4540	20.4672	3.2379	67.4550	10.6714	102.0161	3.7770	181.4499	6.7178	71.1053	9.5627	181.4499	6.7178	126.2776	8.1403	1558.6642	147.9529	383.1406	36.3688	96.0347	4.2999	506.7679	22.6901	154.2193	1.5143	1114.1999	10.9401	250.2540	5.8141	763.1629	17.7305
CP002027.1	gene	140015	140231	-	MMSYN1_0105		mRNA	conserved domain protein	216	23.1944	0.0000	76.8534	0.0000	41.5046	0.0000	136.7896	0.0000	283.0139	0.0000	503.3798	0.0000	106.8215	0.0000	503.3798	0.0000	305.1007	0.0000	1780.3843	71.6435	437.6424	17.6109	70.4907	0.9491	371.9744	5.0082	103.4213	0.0000	747.1955	0.0000	173.9120	0.9491	530.3540	2.8943
CP002027.1	gene	140220	141630	-	MMSYN1_0106	xseA	mRNA	exodeoxyribonuclease VII_ large subunit	1410	28.2206	1.0199	93.5072	3.3792	34.9546	0.7177	115.2023	2.3655	139.6674	0.9050	248.4180	1.6096	104.3547	2.8724	248.4180	1.6096	176.3864	2.2410	1251.3433	24.0206	307.5970	5.9046	43.4695	0.0844	229.3853	0.4454	34.3262	0.0000	247.9993	0.0000	77.7957	0.0844	237.2422	0.2574
CP002027.1	gene	141631	142030	-	MMSYN1_0107	nusB	mRNA	transcription antitermination factor NusB	399	4.3835	0.0000	14.5243	0.0000	12.8070	0.0000	42.2090	0.0000	166.9674	0.0000	296.9749	0.0000	28.3666	0.0000	296.9749	0.0000	162.6708	0.0000	860.5564	11.2381	211.5363	2.7625	35.7769	0.1278	188.7923	0.6745	45.8346	0.0000	331.1445	0.0000	81.6115	0.1278	248.8787	0.3898
CP002027.1	gene	142041	143154	-	MMSYN1_0108		mRNA	putative liporotein	1113	38.9605	0.4259	129.0932	1.4111	41.8518	2.0934	137.9337	6.8995	112.7826	1.6011	200.5996	2.8477	133.5134	4.1553	200.5996	2.8477	167.0565	3.5015	1777.0198	51.3801	436.8153	12.6299	38.6963	2.0368	204.1976	10.7482	45.5948	0.0000	329.4121	0.0000	84.2911	2.0368	257.0502	6.2114
CP002027.1	gene	143179	144049	-	MMSYN1_0109		mRNA	apurinic endonuclease Apn1	870	2.0874	0.0000	6.9163	0.0000	13.0954	0.3747	43.1594	1.2350	138.0115	1.8552	245.4728	3.2997	25.0379	0.6175	245.4728	3.2997	135.2553	1.9586	2137.2575	46.2023	525.3666	11.3571	58.2333	1.2770	307.2930	6.7387	49.0391	0.3724	354.2963	2.6906	107.2724	1.6494	327.1329	5.0300
CP002027.1	gene	144041	144794	-	MMSYN1_0110		mRNA	riboflavin kinase	753	1.7875	0.0000	5.9228	0.0000	3.5060	0.0000	11.5549	0.0000	20.6707	2.5458	36.7656	4.5281	8.7389	0.0000	36.7656	4.5281	22.7523	2.2640	1155.5325	16.2829	284.0454	4.0025	42.3984	2.5857	223.7332	13.6443	17.6375	0.5485	127.4266	3.9626	60.0359	3.1341	183.0825	9.5577
CP002027.1	gene	144868	144944	-	MMSYN1_0111		tRNA	tRNA-Lys	76	57.6579	1.6842	191.0460	5.5805	58.8421	2.0000	193.9299	6.5915	57.4211	2.0000	102.1314	3.5573	192.4879	6.0860	102.1314	3.5573	147.3097	4.8217	374.6447	0.0000	92.0927	0.0000	28.9868	0.3553	152.9614	1.8747	11.2500	0.0000	81.2787	0.0000	40.2368	0.3553	122.7044	1.0834
CP002027.1	gene	145007	147287	-	MMSYN1_0112		mRNA	peptidase_ S41 family	2280	1.4333	0.2026	4.7493	0.6714	1.1053	0.3447	3.6427	1.1362	17.0364	0.4382	30.3016	0.7793	4.1960	0.9038	30.3016	0.7793	17.2488	0.8416	224.1211	4.0417	55.0920	0.9935	11.8487	2.7346	62.5246	14.4305	12.6482	0.6947	91.3807	5.0193	24.4969	3.4294	74.7047	10.4581
